,Time,PedestrianId,X,Y,Yaw,Vx,Vy,Scene
0,600.0,1.0,12.6785,3.9379,3.141592653589793,-1.2837500000000013,0.0,0
104,600.0,3.0,11.301000000000002,4.55085,2.960648992331154,-1.0187499999999994,0.18637499999999974,0
164,600.0,4.0,11.159500000000001,5.2393,3.016104515659758,-1.1137499999999978,0.14050000000000007,0
226,600.0,5.0,8.184249999999999,4.337899999999999,-2.9964416922247894,-0.8816250000000014,-0.1288749999999994,0
272,600.0,6.0,8.854099999999999,3.3934,-0.09168789319997425,1.2167499999999998,-0.11187499999999961,0
322,600.0,7.0,7.021100000000001,3.6133,-0.31335864911259564,1.1785,-0.38187499999999985,0
354,600.0,8.0,4.6639,7.2362,-0.33566700715752373,0.5471249999999994,-0.19087500000000035,0
52,600.0,2.0,12.565999999999999,4.42535,-3.123833903604355,-1.2949999999999995,-0.022999999999999687,0
273,800.0,6.0,9.0974,3.3711,-0.09140101209284543,1.2165000000000026,-0.11149999999999993,0
1,800.0,1.0,12.422,3.9379,3.141592653589793,-1.2824999999999998,0.0,0
355,800.0,8.0,4.7733,7.1979999999999995,-0.3359417414045031,0.5469999999999997,-0.19100000000000117,0
105,800.0,3.0,11.097000000000001,4.5882,2.960510017399867,-1.0199999999999987,0.18674999999999997,0
165,800.0,4.0,10.937000000000001,5.2675,3.0155232486001475,-1.1124999999999963,0.14100000000000001,0
323,800.0,7.0,7.2568,3.5369,-0.31345463750516955,1.1785,-0.3820000000000001,0
227,800.0,5.0,8.008,4.3121,-2.9962419983303823,-0.8812500000000023,-0.12899999999999912,0
53,800.0,2.0,12.307,4.4207,-3.123640914290161,-1.2949999999999973,-0.023249999999999105,0
54,1000.0,2.0,12.060500000000001,4.42715,-0.0041043099636033364,-1.263749999999999,0.004500000000000615,0
106,1000.0,3.0,10.893,4.62545,2.9607471864897565,-1.020000000000001,0.18650000000000055,0
2,1000.0,1.0,12.1705,3.9478,3.1219209013723583,-1.27,0.02475000000000005,0
166,1000.0,4.0,10.714,5.2955000000000005,3.0161045156597583,-1.11375,0.14050000000000007,0
274,1000.0,6.0,9.3408,3.34865,-0.09168789319997471,1.2167499999999998,-0.11187500000000017,0
228,1000.0,5.0,7.8316,4.2862,-2.996025443646504,-0.8816250000000003,-0.12924999999999964,0
356,1000.0,8.0,4.86435,7.1846,-0.2410323320267554,0.501125,-0.12900000000000023,0
324,1000.0,7.0,7.5018,3.47715,-0.2763313733738345,1.2017500000000003,-0.340375,0
325,1200.0,7.0,7.7468,3.4174,-0.23920810924249952,1.2250000000000005,-0.29874999999999985,0
357,1200.0,8.0,4.9554,7.1712,-0.1461229226490077,0.4552500000000004,-0.06699999999999928,0
55,1200.0,2.0,11.814,4.4336,3.115432294362954,-1.2325000000000008,0.032250000000000334,0
229,1200.0,5.0,7.6552,4.2603,-2.995808888962625,-0.8819999999999983,-0.12950000000000017,0
107,1200.0,3.0,10.689,4.6627,2.9609843555796465,-1.0200000000000031,0.18625000000000114,0
3,1200.0,1.0,11.919,3.9577,3.102249149154923,-1.2575000000000003,0.0495000000000001,0
167,1200.0,4.0,10.491,5.3235,3.016685782719369,-1.1150000000000038,0.14000000000000012,0
275,1200.0,6.0,9.5842,3.3262,-0.09197477430710399,1.216999999999997,-0.1122500000000004,0
56,1400.0,2.0,11.587,4.4567499999999995,3.0776969659014988,-1.1837500000000012,0.07399999999999962,0
108,1400.0,3.0,10.4845,4.6861,2.994323545958208,-1.0212500000000024,0.1516250000000008,0
326,1400.0,7.0,8.001149999999999,3.3743,-0.20353258323688941,1.2483749999999993,-0.25712500000000027,0
276,1400.0,6.0,9.78715,3.3257000000000003,-0.047219215161434167,1.1158749999999995,-0.057375000000000065,0
744,1400.0,9.0,14.3775,3.4657,-2.9116476517268506,-1.4412500000000006,-0.3373750000000003,0
230,1400.0,5.0,7.4779,4.2233,-2.9658341653774496,-0.8842499999999986,-0.1572499999999999,0
4,1400.0,1.0,11.6735,3.9776499999999997,3.0813786222846575,-1.242500000000002,0.07462499999999983,0
168,1400.0,4.0,10.280999999999999,5.33475,3.0523790839249236,-1.0825000000000018,0.09812500000000002,0
358,1400.0,8.0,5.0281,7.18255,0.004373967733178621,0.4093749999999996,-0.005124999999999158,0
109,1600.0,3.0,10.28,4.7095,3.027662736336769,-1.0225000000000017,0.11700000000000044,0
169,1600.0,4.0,10.071,5.346,3.088072385130478,-1.0499999999999998,0.05624999999999991,0
327,1600.0,7.0,8.2555,3.3312,-0.1678570572312793,1.2717499999999982,-0.2155000000000007,0
745,1600.0,9.0,14.089,3.3983,-2.91208680175016,-1.4424999999999955,-0.33700000000000063,0
359,1600.0,8.0,5.1008,7.1939,0.15487085811536494,0.3634999999999988,0.056750000000000966,0
57,1600.0,2.0,11.36,4.4799,3.0399616374400438,-1.1350000000000016,0.11574999999999891,0
277,1600.0,6.0,9.9901,3.3252,-0.0024636560157643454,1.014750000000002,-0.0024999999999997247,0
231,1600.0,5.0,7.3006,4.1863,-2.9358594417922745,-0.886499999999999,-0.1849999999999996,0
5,1600.0,1.0,11.427999999999999,3.9976,3.0605080954143915,-1.2275000000000036,0.09974999999999956,0
746,1800.0,9.0,13.817,3.354,-2.9461146915125163,-1.4012499999999983,-0.27925000000000033,0
328,1800.0,7.0,8.50985,3.28815,-0.1677615078788811,1.2717500000000004,-0.21537500000000043,0
278,1800.0,6.0,10.18305,3.3302500000000004,0.011851476950408594,0.9897500000000004,0.011375000000000135,0
170,1800.0,4.0,9.86945,5.346,3.1148325193601356,-1.0288750000000002,0.028124999999999956,0
6,1800.0,1.0,11.182500000000001,4.0175,3.060609262014334,-1.2274999999999991,0.09962499999999985,0
58,1800.0,2.0,11.1325,4.50305,3.040072554934819,-1.1362500000000009,0.11575000000000002,0
232,1800.0,5.0,7.1211,4.123200000000001,-2.869706544018933,-0.8919999999999995,-0.25024999999999964,0
360,1800.0,8.0,5.17345,7.2052499999999995,0.1549233026544911,0.3633750000000002,0.056749999999999856,0
110,1800.0,3.0,10.075399999999998,4.7294,3.0361487068957738,-1.0227500000000012,0.10824999999999974,0
7,2000.0,1.0,10.937000000000001,4.0374,3.060710428614277,-1.2274999999999947,0.09950000000000014,0
747,2000.0,9.0,13.545,3.3097,-2.980142581274872,-1.3600000000000012,-0.22150000000000003,0
171,2000.0,4.0,9.6679,5.346,3.141592653589793,-1.0077500000000006,0.0,0
233,2000.0,5.0,6.9416,4.0601,-2.8035536462455917,-0.8975,-0.31549999999999967,0
361,2000.0,8.0,5.2461,7.2166,0.1549757471936173,0.3632500000000016,0.056749999999998746,0
59,2000.0,2.0,10.905,4.5262,3.040183472429594,-1.1375000000000002,0.11575000000000113,0
279,2000.0,6.0,10.376,3.3353,0.026166609916581533,0.9647499999999987,0.025249999999999995,0
329,2000.0,7.0,8.7642,3.2451,-0.16766595852648292,1.2717500000000026,-0.21525000000000016,0
111,2000.0,3.0,9.8708,4.7493,3.044634677454779,-1.0230000000000006,0.09949999999999903,0
280,2200.0,6.0,10.5525,3.3674,0.10303498380699433,0.9236250000000013,0.09287500000000004,0
112,2200.0,3.0,9.66625,4.7692499999999995,3.044501830728235,-1.0228749999999986,0.09962499999999985,0
8,2200.0,1.0,10.702000000000002,4.0146,0.007918167463806913,-1.2012499999999982,-0.007249999999999757,0
748,2200.0,9.0,13.2965,3.30015,-3.0416617770585113,-1.3012500000000005,-0.13462499999999988,0
234,2200.0,5.0,6.76205,3.9968500000000002,-2.8032255153826835,-0.8976250000000008,-0.3158749999999999,0
60,2200.0,2.0,10.671499999999998,4.5263,3.090673930260473,-1.1525000000000007,0.05812499999999998,0
330,2200.0,7.0,9.018450000000001,3.202,-0.16779390118132834,1.271500000000001,-0.21537499999999987,0
172,2200.0,4.0,9.4664,5.346,3.141592653589793,-1.0076249999999987,0.0,0
362,2200.0,8.0,5.3187999999999995,7.22795,0.1549233026544911,0.3633750000000002,0.056749999999999856,0
749,2400.0,9.0,13.048,3.2906,-3.1031809728421504,-1.2424999999999997,-0.04774999999999974,0
113,2400.0,3.0,9.4617,4.7892,3.0443689840016916,-1.0227499999999967,0.09975000000000067,0
9,2400.0,1.0,10.467,3.9918,-3.044874093686663,-1.1750000000000016,-0.11399999999999966,0
281,2400.0,6.0,10.729000000000001,3.3995,0.17990335769740712,0.8825000000000038,0.1605000000000001,0
363,2400.0,8.0,5.3915,7.2393,0.15487085811536494,0.3634999999999988,0.056750000000000966,0
61,2400.0,2.0,10.437999999999999,4.5264,3.141164388091352,-1.1675000000000013,0.0004999999999988347,0
331,2400.0,7.0,9.2727,3.1589,-0.16792184383617376,1.2712499999999993,-0.21549999999999958,0
173,2400.0,4.0,9.2649,5.346,3.141592653589793,-1.0074999999999967,0.0,0
235,2400.0,5.0,6.5825,3.9336,-2.8028973845197758,-0.8977500000000016,-0.31625000000000014,0
174,2600.0,4.0,9.06335,5.346,3.141592653589793,-1.0076249999999987,0.0,0
236,2600.0,5.0,6.4031,3.87045,-2.8030143211466907,-0.8973750000000003,-0.31600000000000017,0
10,2600.0,1.0,10.243,3.9263,-2.9509935305026294,-1.1475000000000013,-0.2207500000000001,0
114,2600.0,3.0,9.256250000000001,4.8095,3.043736910629317,-1.0249999999999981,0.10062499999999974,0
750,2600.0,9.0,12.799499999999998,3.28105,-3.1031809728421504,-1.242500000000002,-0.04774999999999974,0
282,2600.0,6.0,10.881,3.4725,0.3138185954248038,0.82125,0.26274999999999993,0
364,2600.0,8.0,5.46685,7.2493,0.14340691356568525,0.37012500000000004,0.05337499999999995,0
62,2600.0,2.0,10.19145,4.472849999999999,0.1067235914936715,-1.2001249999999986,-0.13362500000000055,0
332,2600.0,7.0,9.52545,3.1009,-0.19674614002520113,1.2674999999999992,-0.2527499999999999,0
751,2800.0,9.0,12.550999999999998,3.2715,-3.1031809728421504,-1.2425000000000042,-0.04774999999999974,0
175,2800.0,4.0,8.8618,5.346,3.141592653589793,-1.0077500000000006,0.0,0
283,2800.0,6.0,11.033,3.5455,0.44773383315220044,0.7599999999999962,0.36499999999999977,0
237,2800.0,5.0,6.2237,3.8073,-2.8031312577736056,-0.8969999999999989,-0.3157500000000002,0
365,2800.0,8.0,5.5422,7.2593,0.13194296901600558,0.37675000000000125,0.049999999999998934,0
63,2800.0,2.0,9.9449,4.4193,-2.927717205104009,-1.2327499999999958,-0.26774999999999993,0
115,2800.0,3.0,9.0508,4.8298,3.043104837256942,-1.0272499999999996,0.10149999999999881,0
333,2800.0,7.0,9.7782,3.0429,-0.22557043621422848,1.263749999999999,-0.29000000000000026,0
11,2800.0,1.0,10.019,3.8608,-2.8571129673185958,-1.120000000000001,-0.32750000000000057,0
64,3000.0,2.0,9.69815,4.3658,-2.927898029967581,-1.233249999999999,-0.2676250000000002,0
238,3000.0,5.0,6.0314,3.7688,-2.8735641757580925,-0.9292499999999992,-0.25412500000000005,0
334,3000.0,7.0,10.0306,2.98325,-0.22882178658917743,1.2628749999999989,-0.2941250000000001,0
752,3000.0,9.0,12.325,3.2929,-0.0279985460684673,-1.1862499999999998,0.02962499999999979,0
366,3000.0,8.0,5.62405,7.26585,0.1058986171169555,0.393,0.04137500000000016,0
116,3000.0,3.0,8.84255,4.8522,3.0387732186289025,-1.034250000000001,0.1067499999999999,0
284,3000.0,6.0,11.206,3.6701,0.5359545720568548,0.8125000000000004,0.494,0
12,3000.0,1.0,9.79515,3.7954,-2.857228490934804,-1.1196249999999996,-0.32725000000000004,0
176,3000.0,4.0,8.6603,5.346,3.141592653589793,-1.0076250000000009,0.0,0
367,3200.0,8.0,5.7059,7.2724,0.07985426521790542,0.4092499999999988,0.03275000000000139,0
117,3200.0,3.0,8.6343,4.8746,3.0344416000008634,-1.0412500000000025,0.11200000000000099,0
239,3200.0,5.0,5.8391,3.7303,-2.943997093742579,-0.9614999999999996,-0.1924999999999999,0
335,3200.0,7.0,10.283,2.9236,-0.23207313696412638,1.2619999999999987,-0.2982499999999999,0
13,3200.0,1.0,9.5713,3.73,-2.8573440145510127,-1.1192499999999983,-0.3269999999999995,0
65,3200.0,2.0,9.4514,4.3123,-2.9280788548311536,-1.2337500000000023,-0.2675000000000005,0
177,3200.0,4.0,8.4588,5.346,3.141592653589793,-1.0075000000000012,0.0,0
753,3200.0,9.0,12.099,3.3143,3.047183880705216,-1.1299999999999955,0.10699999999999932,0
285,3200.0,6.0,11.379000000000001,3.7947,0.6241753109615092,0.8650000000000047,0.6230000000000002,0
336,3400.0,7.0,10.5585,2.89185,-0.17340598406250826,1.3197500000000018,-0.22849999999999981,0
66,3400.0,2.0,9.198799999999999,4.25015,-2.914211128933598,-1.2483750000000016,-0.2891250000000001,0
240,3400.0,5.0,5.6455,3.6945,-2.9513689459983476,-0.9647499999999998,-0.18575000000000008,0
286,3400.0,6.0,11.566,3.9537500000000003,0.664489874325312,0.9000000000000008,0.7091249999999999,0
14,3400.0,1.0,9.332450000000001,3.6624499999999998,-2.861660467533566,-1.1567499999999997,-0.33237499999999975,0
178,3400.0,4.0,8.2453,5.37115,3.082963548984509,-1.0375,0.06287500000000001,0
754,3400.0,9.0,11.8755,3.3392,3.0389123377669405,-1.1237499999999967,0.11575000000000002,0
368,3400.0,8.0,5.7878,7.2791,0.08073979056883773,0.4093749999999996,0.033125000000000515,0
118,3400.0,3.0,8.42605,4.89695,3.0345602780014778,-1.0412500000000002,0.11187500000000017,0
179,3600.0,4.0,8.0318,5.3963,3.024334444379224,-1.067499999999999,0.12575000000000003,0
287,3600.0,6.0,11.753,4.1128,0.7048044376891147,0.934999999999997,0.7952499999999996,0
337,3600.0,7.0,10.834000000000001,2.8601,-0.11473883116089016,1.3775000000000048,-0.15874999999999972,0
369,3600.0,8.0,5.8697,7.2858,0.08162531591977003,0.4095000000000004,0.03349999999999964,0
15,3600.0,1.0,9.0936,3.5949,-2.865976920516119,-1.1942500000000011,-0.33775,0
67,3600.0,2.0,8.9462,4.188,-2.900343403036042,-1.2630000000000008,-0.31074999999999964,0
241,3600.0,5.0,5.4519,3.6587,-2.958740798254116,-0.968,-0.17900000000000027,0
755,3600.0,9.0,11.652000000000001,3.3641,3.0306407948286656,-1.117499999999998,0.12450000000000072,0
119,3600.0,3.0,8.2178,4.9193,3.034678956002092,-1.041249999999998,0.11174999999999935,0
370,3800.0,8.0,5.95155,7.29235,0.08073979056883482,0.4093750000000007,0.033124999999999405,0
338,3800.0,7.0,11.112000000000002,2.8314500000000002,-0.10871691969617181,1.3837500000000014,-0.15100000000000002,0
756,3800.0,9.0,11.437000000000001,3.3478000000000003,-0.017641329874430012,-1.0962499999999986,0.021500000000000408,0
180,3800.0,4.0,7.816800000000001,5.424250000000001,3.018326046960437,-1.0712500000000003,0.13275000000000037,0
16,3800.0,1.0,8.8325,3.5241499999999997,-2.871477410731975,-1.2498750000000003,-0.3457500000000002,0
288,3800.0,6.0,11.940000000000001,4.272,0.7050370642410858,0.9349999999999992,0.7956249999999992,0
120,3800.0,3.0,8.00955,4.9417,3.0345602780014778,-1.0412499999999991,0.11187500000000017,0
242,3800.0,5.0,5.25825,3.6229,-2.958763881756024,-0.9681249999999997,-0.17900000000000027,0
68,3800.0,2.0,8.68515,4.11295,-2.880996434145336,-1.2841250000000004,-0.34299999999999997,0
17,4000.0,1.0,8.5714,3.4534,-2.8769779009478307,-1.3054999999999994,-0.35375000000000045,0
757,4000.0,9.0,11.222000000000001,3.3315,-3.0659234545775256,-1.0749999999999993,-0.0814999999999999,0
69,4000.0,2.0,8.4241,4.0379,-2.8616494652546294,-1.30525,-0.3752500000000003,0
371,4000.0,8.0,6.0334,7.2989,0.0798542652178996,0.409250000000001,0.03274999999999917,0
243,4000.0,5.0,5.0646,3.5871,-2.958786965257932,-0.9682499999999994,-0.17900000000000027,0
339,4000.0,7.0,11.39,2.8028,-0.10269500823145346,1.389999999999998,-0.14325000000000032,0
289,4000.0,6.0,12.127,4.4312,0.7052696907930569,0.9350000000000014,0.7959999999999989,0
121,4000.0,3.0,7.8013,4.9641,3.034441600000863,-1.0412500000000002,0.11200000000000099,0
181,4000.0,4.0,7.6018,5.4522,3.0123176495416497,-1.0750000000000015,0.1397500000000007,0
758,4200.0,9.0,11.015500000000001,3.2741,-2.968197216327927,-1.05375,-0.18425000000000025,0
372,4200.0,8.0,6.084250000000001,7.315849999999999,0.20080240980727088,0.33175000000000066,0.058749999999999636,0
340,4200.0,7.0,11.6545,2.78565,-0.08372184587594825,1.3562499999999988,-0.11450000000000016,0
122,4200.0,3.0,7.59295,4.98645,3.0345857403046015,-1.0415000000000008,0.11187500000000017,0
